1.675588182833467110e+00	1.723560009357901768e+00	2.443321310203788510e+00	2.400669280621617219e+00	1.726650975595462212e+00	1.965573726036828894e+00	2.047579595754176474e+00	2.421944108466407286e+00	2.030661076948200972e+00	nan
1.534303170791539994e+00	1.733780780085203865e+00	2.505754048747961704e+00	2.855408944180581887e+00	1.571414704319259670e+00	1.941426968122962116e+00	1.892846789922410622e+00	2.327992106434111363e+00	1.833956569978741680e+00	2.206132924728438471e+00
1.566655980619178434e+00	1.557687842203454576e+00	2.315328236349607938e+00	2.596083062771347816e+00	1.457375805986333761e+00	1.616215370544084706e+00	1.847705399738679644e+00	2.139923793189296930e+00	1.775516821550780833e+00	nan
1.463931136512488296e+00	1.469576300427658744e+00	2.228963801067061823e+00	2.055960390727430198e+00	1.465555707225048021e+00	1.596900933044259618e+00	1.705121370316979634e+00	2.009055036614674439e+00	1.686449927508268054e+00	2.012976176150618635e+00
1.380748487502233335e+00	1.455132571650941564e+00	2.048304957238262336e+00	1.845193214345588251e+00	1.389277824468856393e+00	1.697613730392730336e+00	1.576770325430216779e+00	2.003789891331904993e+00	1.546940231066838090e+00	1.960715834386191236e+00
1.288989660044232766e+00	1.345167112464231707e+00	1.937455309410811122e+00	2.025354775695261456e+00	1.455156049047140021e+00	1.592287027860411985e+00	1.595727556613928177e+00	1.800708725681609890e+00	1.543735291666297416e+00	1.807059450205465545e+00
1.233350340530205314e+00	1.296626040124224000e+00	1.772875096199568734e+00	1.541275988059349844e+00	1.357920121018834525e+00	1.452918786720320377e+00	1.491208128964548685e+00	1.691197525975740357e+00	1.435503731453562359e+00	1.753783762080390218e+00
1.131099937390169341e+00	1.230583044999353559e+00	1.651930234354047622e+00	1.810077841104865692e+00	1.285372239339066969e+00	1.347438488311642368e+00	1.393903851488542456e+00	1.698875349060002371e+00	1.398090198336058965e+00	1.644731059753704594e+00
9.830737900789376926e-01	1.200065527101846108e+00	1.602769330668978087e+00	1.304879904747255903e+00	1.307394623450150339e+00	1.354709522250398868e+00	1.407512163235453473e+00	1.650938510321634745e+00	1.255564251677404153e+00	1.691841722526901126e+00
1.045612450864053411e+00	1.146468287388960006e+00	1.423781082496401673e+00	1.514167304431453642e+00	1.188654491020022963e+00	1.402123804942829066e+00	1.431912805668279498e+00	1.462245207439177408e+00	1.243530532639050890e+00	1.583229977269531075e+00
1.060044451217749595e+00	1.068397539449135181e+00	1.375658321627796887e+00	1.375325710530603152e+00	1.204709924073163574e+00	1.291747602285146179e+00	1.253879056113317736e+00	1.514030462623149109e+00	1.231515693213134366e+00	1.419241311094410429e+00
1.072985026633185957e+00	9.741150611334531417e-01	1.173169549378272780e+00	1.529706020288651658e+00	1.141667960884177768e+00	1.207804949216303880e+00	1.181895920157328916e+00	1.439268317284942533e+00	1.241162893271629208e+00	1.455303504620258925e+00
8.966817476857520397e-01	9.358679990668276050e-01	1.358619648649071809e+00	1.405162031126710120e+00	1.181149160205756665e+00	1.156131051589417869e+00	8.850979201982618338e-01	1.309195443850775797e+00	1.120285038992512083e+00	1.392814270052215697e+00
9.830578755393897250e-01	9.735279125647775533e-01	1.341472427171989334e+00	1.459549536559649141e+00	1.121203286407344457e+00	1.178951966632622028e+00	9.455897973157127989e-01	1.308784062356999511e+00	1.103580993401330756e+00	1.282484523385386099e+00
8.625822325982158700e-01	8.367992730123234857e-01	1.282511384783649122e+00	1.339080428026043768e+00	1.064917120583949162e+00	1.077050689900678648e+00	1.069507008394210423e+00	1.415583856882854930e+00	1.036758005267023552e+00	1.166950497646971341e+00
9.080784365979132078e-01	7.822663278967404432e-01	1.245638283209537622e+00	9.910055495474636711e-01	9.806783433310991560e-01	1.038843018277116892e+00	1.002334482450054853e+00	1.222177867781403249e+00	1.066778320416922776e+00	1.209129682314855403e+00
8.021039550351898306e-01	7.786966995889469390e-01	9.473401118123325748e-01	1.117760650797877675e+00	9.396230099552905779e-01	1.052323668961436809e+00	8.653389053014735044e-01	1.162267519143195038e+00	1.036744420169889436e+00	1.221089587292968126e+00
8.482441282759437540e-01	7.167649662157767887e-01	1.100537124322943594e+00	8.804209888288920816e-01	9.153934425579207668e-01	1.033712367621185679e+00	1.046217722029613162e+00	1.284755222380305151e+00	9.718476961429822758e-01	1.172449053902330673e+00
7.935564358384641359e-01	7.386425737741837416e-01	1.069416874946731655e+00	9.692455309777385786e-01	9.380170175713747893e-01	1.024762579165692244e+00	1.008246243070660242e+00	1.228381880888136601e+00	9.968156832043812976e-01	1.018257657947575501e+00
7.072834948408497358e-01	7.483764641206238633e-01	8.978547808839211219e-01	8.929181750958270491e-01	9.333171056972895396e-01	9.506748597689390623e-01	7.766071109275096696e-01	1.069576440924861593e+00	8.454726170040942623e-01	9.825812683610040121e-01
8.658074661663558436e-01	6.241911489032798688e-01	8.641427891033710562e-01	1.111604629577803927e+00	9.364926641559391252e-01	8.836040806538698611e-01	8.853483769803095482e-01	1.083989644772379357e+00	8.413869749422747679e-01	9.874477659041286381e-01
8.290469026014164466e-01	6.877044285665131484e-01	9.977561658511723275e-01	1.018361449749120018e+00	8.863389700020632977e-01	8.684084115791144143e-01	6.976138260824178428e-01	1.004097613806899103e+00	8.525801069870921900e-01	9.764626139877284894e-01
6.356887041993348753e-01	6.117794418957646085e-01	8.311725415147968032e-01	8.409377403487223734e-01	8.650128746229384102e-01	8.979727265462390529e-01	7.586266885340023913e-01	1.111914845071584557e+00	8.559554918230163345e-01	9.258324034500661215e-01
7.472165704315638646e-01	6.425559790673865956e-01	8.266350280158014652e-01	7.602316328319402849e-01	8.979947081638376405e-01	7.994388810363061149e-01	8.077492443185392279e-01	1.094693745791012196e+00	8.420325060679278995e-01	8.507495707925635253e-01
6.669517594067687627e-01	5.752749662883790416e-01	7.717652573616953227e-01	7.500710008229428682e-01	8.465666953784566351e-01	8.390619963489370781e-01	7.635825767967294730e-01	9.548814609176932144e-01	7.810771813551004028e-01	8.842269107373561532e-01
6.219539379394042333e-01	6.300070750262350971e-01	8.692047728985953237e-01	6.695532144809557273e-01	8.396184427262746164e-01	8.439177870667832204e-01	6.258279236632450226e-01	9.534966932951520757e-01	7.069282715309782583e-01	9.561995595295393890e-01
6.155578065449195391e-01	6.163377989266319856e-01	8.710967501028700211e-01	3.082881423716463676e-01	8.577988289216754714e-01	8.074180594316738846e-01	6.632688019079832076e-01	9.524894622149822077e-01	7.415993940782331650e-01	8.336014118829983000e-01
5.882857420780355229e-01	6.170368900706479920e-01	7.998127182538956603e-01	4.916625698135861922e-01	7.739780272079643808e-01	8.225494144908733762e-01	6.071504318587392923e-01	1.005651774116403274e+00	6.613837731084821758e-01	8.340659099088941764e-01
4.501443422740120104e-01	6.026373321515307024e-01	6.739207312658962445e-01	6.274100467005948589e-01	8.496357558681165711e-01	7.912932796394985813e-01	7.336192570101512933e-01	8.761734613052963860e-01	7.089170520460134073e-01	8.049778692591738061e-01
