1.168400159633297797e+00	1.526426130846669782e+00	1.615843885257156609e+00	1.118443989003770067e+00	1.076535314060975690e+00	1.652335814496635802e+00	1.461164643605415092e+00	1.043525449745846378e+00	1.152783351475881624e+00	1.033152190495782108e+00	1.497272184256811078e+00	1.388906652797150532e+00
1.134389948392088288e+00	1.342147789965301374e+00	1.660841925468826696e+00	1.182667448401966581e+00	1.114982578789552869e+00	1.591364983467549843e+00	1.418367624052554232e+00	1.033285492765759761e+00	1.156161031855639676e+00	1.040532113941861070e+00	1.345030740533825986e+00	1.480800678815792581e+00
1.066442468931444898e+00	1.361976104255761877e+00	1.433000846222394431e+00	1.070186704908271391e+00	1.092844642572060598e+00	1.442386266251199034e+00	1.396279320934563639e+00	9.257640218018435840e-01	1.063306306387614253e+00	9.299003694955141341e-01	1.359020918863629301e+00	1.347767848165046356e+00
1.131052680751258865e+00	1.300541192149050618e+00	1.488490334955280714e+00	1.116970039959643834e+00	1.022193513798082432e+00	1.395876915542469288e+00	1.412875273015155919e+00	8.932191222839033218e-01	9.949663797256088626e-01	9.397320093803984697e-01	1.285810168013904242e+00	1.303403783290020712e+00
1.026530094398066861e+00	1.172841417774933115e+00	1.418868360515523674e+00	1.041350064943464604e+00	8.300059254488166838e-01	1.291453085870616579e+00	1.308398845552474876e+00	8.591656454709253321e-01	1.033349804656061854e+00	8.594164441360916395e-01	1.210106306709788360e+00	1.122289257593178657e+00
1.002413819189139632e+00	1.189891609670678863e+00	1.319590530156192765e+00	1.068731304430470486e+00	8.265230382464916481e-01	1.329522496085939531e+00	1.301593396128135405e+00	9.151506873293925315e-01	9.805120160012879005e-01	8.365323857383654138e-01	1.169526369257196885e+00	1.101633825641463282e+00
9.689471991046577637e-01	1.181147504948796945e+00	1.279791570790909327e+00	9.214317806678260503e-01	6.045131934219682979e-01	1.311363627238898211e+00	1.241896425340569321e+00	9.713246649212647910e-01	8.177300196707342206e-01	7.821009613878111555e-01	1.104360057729813382e+00	1.025168482348528309e+00
9.935064563848396979e-01	1.194480907249725110e+00	1.318213440230552980e+00	1.091948579230364036e+00	8.258506588736546083e-01	1.271911176929170217e+00	1.225649980233751268e+00	9.580063200950739155e-01	8.278346279360044857e-01	8.618186335346466054e-01	1.140784101032356501e+00	1.052102887965636002e+00
9.475303201973654943e-01	9.925724385100316294e-01	1.316175162615407679e+00	9.157091421494737427e-01	6.604424980384910882e-01	1.109779422371714563e+00	1.144041567748079080e+00	8.814760305425849429e-01	8.285881648919877218e-01	8.301241747033963891e-01	1.056527393039842666e+00	9.606282698488246563e-01
9.546511192622983977e-01	1.008869748322089643e+00	1.249963160213844793e+00	9.546179130757213027e-01	6.521284061163822310e-01	1.246044914198047415e+00	1.145110404407073679e+00	8.021180364858848666e-01	8.879053520121980014e-01	7.825267090729626229e-01	1.058261111279283906e+00	9.633124447343519581e-01
9.480524258187484898e-01	8.567045896736444899e-01	1.130503020938627756e+00	1.034439744031346420e+00	6.437176332823717484e-01	1.073926515127443082e+00	1.062211053505428993e+00	8.364050411089438697e-01	8.740856175575908438e-01	7.991360440853690905e-01	1.020651863158629213e+00	9.152467776298139901e-01
9.653940688149489358e-01	8.861867378392384031e-01	1.064571253092005731e+00	9.466473725616664225e-01	6.200756465312932120e-01	1.031623743842117635e+00	1.028797385467328018e+00	7.921369853902372471e-01	7.978958594416316608e-01	7.506662806746254857e-01	9.362101757762857357e-01	8.541324357208910367e-01
8.819440940086918923e-01	8.524292851065402576e-01	1.051259699420873384e+00	9.157498474570422431e-01	6.366101911703332394e-01	1.115196158448447772e+00	9.928421184233233721e-01	8.387042913492982477e-01	7.737341025362103331e-01	7.639838247479070477e-01	8.522281245380340930e-01	8.280063344830661531e-01
8.639823048210506506e-01	9.782936426451533940e-01	1.048035076221275341e+00	7.892113457231404450e-01	5.934969276701077545e-01	9.540224378342949674e-01	9.945980025532782376e-01	7.984715458094533425e-01	8.019042730063198343e-01	6.754301974352350246e-01	8.803329598485301055e-01	8.213116998435188165e-01
8.411520220697578099e-01	9.872038381295993315e-01	1.047461377259684800e+00	6.980747343814328598e-01	5.525906858333770044e-01	9.427742676276038569e-01	9.844364429469086852e-01	7.812058543446446235e-01	7.674857018065543990e-01	7.043504142848021621e-01	9.616005752490240921e-01	7.736560868689786874e-01
8.068145152013704857e-01	9.109159466333579536e-01	1.006348956689756990e+00	7.383383813701549503e-01	4.852825735444901145e-01	9.347943021873014180e-01	9.558401532751986673e-01	7.412620886905857409e-01	7.324689381197794225e-01	6.931114504348999672e-01	7.454618542832731620e-01	6.754262118005872617e-01
8.027009371508664337e-01	6.904131019717436590e-01	9.224936700072494666e-01	7.468225130011038049e-01	5.662918852118152824e-01	9.415087992094041125e-01	8.951564087998837849e-01	6.488324075552165393e-01	7.493684235236134361e-01	6.853393420304307870e-01	8.779832915992041853e-01	7.051175588416619400e-01
7.517264095660719514e-01	7.675531900486192161e-01	9.425259151630746013e-01	7.136100952633142036e-01	3.939446342234956822e-01	8.735757697595503135e-01	8.586763093711516914e-01	7.201366728162044151e-01	7.357347764586223970e-01	5.395238909572009911e-01	6.631827953223683458e-01	6.614573680838435887e-01
7.775383309905340434e-01	6.334490002909712869e-01	8.288768763516487503e-01	7.670951859489872904e-01	4.328176065254424887e-01	7.070395344132662796e-01	7.719180551093356435e-01	6.701589048972935725e-01	7.583129202822209702e-01	5.898309148051807949e-01	7.675524179407412495e-01	5.815682224431741876e-01
7.915470402774485992e-01	8.133436371481786997e-01	8.010301684631089270e-01	7.321784931688222198e-01	3.897626500786162129e-01	7.123933167565382751e-01	8.038186124385832132e-01	7.820327274427257835e-01	6.723158127654995653e-01	6.496416538806585317e-01	7.484267250497929069e-01	6.858382703112856360e-01
