7.340616026239385583e+00	6.089572511369414798e+00	2.625437418131130407e+00	2.006178986039685697e+00	3.918174900056700327e+00	4.151623335525664871e+00	9.282672810727577328e+00
5.290643895257211682e+00	4.385775112142272114e+00	2.400361752289231987e+00	1.380185366654888446e+00	3.221665954699064027e+00	4.363136855824333082e+00	7.823712610544783175e+00
4.607852310366634008e+00	4.405113756051663110e+00	1.987906943359296852e+00	1.427946361923791319e+00	3.063361423308013975e+00	4.291260860354274342e+00	7.820194589660368401e+00
3.084823770482428174e+00	4.148659110602192612e+00	1.593039457591367336e+00	1.336211454842634705e+00	2.107584539643359456e+00	3.955018029144322433e+00	8.002730611359865520e+00
3.258478397991078523e+00	2.763067158844309201e+00	1.644537841815777002e+00	1.285883505998175469e+00	2.083040311230244690e+00	3.588744724852946710e+00	7.874115267726669920e+00
2.612499352089593163e+00	2.656995948536132524e+00	1.613837245326848802e+00	1.134280114954317575e+00	1.722135954446516237e+00	3.357510443512646159e+00	6.607702054699586824e+00
2.897520589993004769e+00	2.149701306165734849e+00	1.411276981303879907e+00	6.065796438193593598e-01	1.673436072849523226e+00	2.889535658019336761e+00	5.491782407663118093e+00
2.727278042570237648e+00	2.132387393813734100e+00	1.538108445742455421e+00	6.548475862133181780e-01	1.887179385663164899e+00	2.815235364051615452e+00	3.983796737501478447e+00
2.021070719104239188e+00	2.016014044836922370e+00	1.282720933422646370e+00	6.889159588736120110e-01	1.455336288598116701e+00	3.160733385582016108e+00	4.519911920935035354e+00
2.487340102296482058e+00	1.832843795061573022e+00	1.047507859111146633e+00	4.413332201800027610e-01	1.761416073592031672e+00	3.490676147073726199e+00	3.469676185695258042e+00
2.428829542703677014e+00	2.075786318618562554e+00	1.316831838256010689e+00	6.346306968085877465e-01	1.502575072550635049e+00	2.851976720932468456e+00	3.584044376269948984e+00
2.598867230209336299e+00	1.634808600119589617e+00	1.293595928529134742e+00	6.638795398887659127e-01	1.225907416929779004e+00	2.469404482917572086e+00	3.835118349600592058e+00
2.710136004937902854e+00	1.659831561937336941e+00	1.138321746021301317e+00	3.803086892493554583e-01	1.497442093946183439e+00	2.031071431461449972e+00	3.119100385299912404e+00
2.516596782450787551e+00	1.384520584489403072e+00	1.411146421047635879e+00	3.836266623127106978e-01	1.584031052016302121e+00	2.117780497130722583e+00	3.100568297347970237e+00
1.969181985770333876e+00	1.550190360705930637e+00	1.075505297132109295e+00	1.533781699547806521e-01	1.554679731543674004e+00	2.297263165359693105e+00	2.369473051418501175e+00
1.793377713829693132e+00	1.543420118565165700e+00	1.150717691086126093e+00	2.855722945554724501e-01	1.460762116649389375e+00	1.722902417822174348e+00	3.047539655825090676e+00
2.152964398630123455e+00	1.213288532025588840e+00	1.201370693892450214e+00	4.628959670990874797e-01	1.526023877939009621e+00	2.351919175007005425e+00	2.013115003522794488e+00
2.161868499879575634e+00	1.346661817332444500e+00	1.226321154419515613e+00	5.326936946675431273e-01	1.173639289620758364e+00	2.046169969937942756e+00	1.996659264084848617e+00
