1.401257589941097237e+01	nan	1.658623498923495987e+01	1.426911012353306418e+01	1.246305553700259416e+01	1.551384597281569100e+01	1.250955980023641523e+01	1.706805734151438969e+01	1.207429970608174408e+01	1.631964641674689176e+01	1.800118263527821583e+01	1.544128223065867367e+01	1.537743099335570918e+01	1.981639665114764526e+01	1.348866993852278284e+01
9.580626258453799338e+00	1.155004738276354459e+01	1.181947782665331204e+01	8.673498920713216265e+00	9.235203548573197807e+00	1.048628118162686640e+01	9.557429611972100503e+00	1.174452911445122005e+01	7.864245534264500570e+00	1.159920315221194898e+01	1.247648932763966556e+01	1.019060061656221805e+01	1.120614234301232059e+01	1.301598394183239193e+01	1.051739940153234976e+01
7.840379350709112849e+00	8.808351798518161857e+00	9.386666183813934694e+00	7.013026923512732935e+00	7.413599771735910338e+00	8.762966909585614417e+00	8.372493347040252942e+00	8.771342540074073213e+00	5.801130299433840065e+00	8.695104377602509871e+00	9.523689666504285611e+00	7.346293097194415367e+00	7.481509807588113681e+00	8.659811481663727051e+00	8.313825946039289150e+00
6.492374896579255150e+00	6.981967585706976287e+00	7.488555999969203292e+00	5.846604651865026980e+00	5.780266742079609443e+00	6.151777699571524316e+00	5.745823642200236669e+00	7.034716884558301686e+00	5.285703110182119246e+00	6.915366456921731242e+00	7.314031665705721608e+00	5.544050173680704852e+00	5.500120264844082563e+00	7.581163198327700137e+00	7.096859285939118855e+00
5.401446107303163657e+00	5.805454894825937906e+00	6.813689068411623140e+00	4.984339213322723339e+00	4.495175519501742656e+00	5.132272335579175504e+00	5.182366160218813356e+00	6.050438129426904510e+00	4.331019014092405861e+00	5.817049757984647407e+00	5.957693110302523465e+00	4.483879649869932038e+00	3.783535597124952243e+00	4.358651519453617063e+00	5.589290261522961600e+00
4.619363665001938735e+00	5.072909022366609122e+00	5.801272132720903585e+00	4.574313436789045895e+00	3.975733657194928217e+00	4.203058482799789886e+00	4.013207077010056523e+00	5.009610154501723756e+00	3.762043703708308318e+00	4.753000413015127101e+00	4.747438710621108449e+00	4.130559709575163829e+00	3.791035928909207708e+00	3.959078232050154078e+00	4.452186110745842917e+00
3.694296858781930926e+00	3.965612837283355674e+00	4.297349672475260896e+00	3.511498906073595716e+00	2.936179273252727651e+00	4.398635658108094759e+00	3.260338920367201965e+00	5.610658218971435574e+00	3.461351343486711585e+00	3.543422430493129216e+00	3.972338327909024525e+00	3.024454445286577808e+00	2.413558273933224640e+00	3.691349655828752407e+00	3.554242928735186435e+00
2.540033942688214808e+00	3.711440789695663156e+00	3.472250245632454213e+00	3.355586826689922031e+00	2.607075690553771974e+00	3.005930856626004566e+00	2.334814891385065927e+00	4.671727175075313099e+00	2.338803069543498481e+00	3.389147861618342805e+00	3.889457793989634649e+00	2.362596440804905829e+00	2.252483570615822384e+00	2.942536975578529557e+00	2.890032814336440214e+00
2.014924861334861372e+00	2.840985369067121624e+00	2.771527085476715335e+00	3.128086757157258369e+00	2.588722206362934486e+00	2.604377193967816417e+00	2.102081125645725912e+00	3.133261082567380118e+00	2.141857364087398796e+00	2.683907789928560828e+00	3.359320702874537545e+00	2.375469909080063502e+00	2.010130112076330633e+00	3.096535911588992995e+00	2.389950028345774413e+00
1.530606303448394101e+00	2.836941089846102493e+00	2.792501788208444413e+00	2.740881630782110889e+00	1.986565002252896006e+00	2.239744960789754824e+00	2.420915695194499673e+00	2.961983605561787414e+00	1.936835636547860506e+00	2.634681663539264473e+00	3.980874292287909899e+00	2.028091629860988565e+00	2.162582496930251175e+00	2.381983911997954451e+00	2.203321918899223242e+00
1.208992033385482001e+00	2.971296665850555296e+00	2.949745655509977915e+00	2.296287942838447282e+00	1.839775576008687130e+00	1.786683672619523877e+00	1.776911967865552722e+00	2.465537988396599545e+00	1.753159413737743977e+00	2.902066092753210036e+00	3.001263609987506520e+00	1.864159037773932770e+00	1.233573377874957577e+00	1.889365804225264789e+00	2.002424303704144037e+00
