2.502911242628412136e+00	3.539526512945295522e+00	4.135828417977815086e+00	4.327938706572391325e+00	4.047787830148331878e+00	3.005925945645513853e+00	4.679936533137043497e+00	3.326165722560389337e+00	3.466193656839194670e+00	3.802230285940977783e+00	3.397072997131719951e+00	3.920103281655552330e+00	5.480105914660843958e+00	5.532249645820007444e+00	5.636619228447850460e+00
2.193791896125781182e+00	2.841700583033149208e+00	3.870728693956718480e+00	4.067709690748769091e+00	2.782912204599877537e+00	2.826902978466421246e+00	3.915780487846018509e+00	3.132722234715113352e+00	3.449707946928219915e+00	2.094081929407841880e+00	2.664972312622532424e+00	3.607799581578889470e+00	5.011457878406307742e+00	4.621055031265684399e+00	5.813280855292770610e+00
2.095032836392949349e+00	3.118092928454036183e+00	3.711633925260835909e+00	3.721742185379121715e+00	3.186154817476991141e+00	3.000167135363640103e+00	3.320392116792798554e+00	2.581013785087357792e+00	3.209861538475312415e+00	1.853459704782845385e+00	3.271948142049337704e+00	3.072034545607893463e+00	4.652565379696594228e+00	4.716205081245399278e+00	4.647716820065156185e+00
1.833714707738176575e+00	2.461167661233020443e+00	3.208503118098414930e+00	3.405224602482255669e+00	2.809324735372014104e+00	2.850324810608596326e+00	3.412627878364393297e+00	2.210895235451658003e+00	2.891360387177353886e+00	2.143656109930413223e+00	3.091464926379669187e+00	2.800237283109114905e+00	3.985612152364652605e+00	3.847398874918392941e+00	5.320489091799805337e+00
1.532443522686119719e+00	2.449542766981258168e+00	3.271001461061526339e+00	2.603700053324450980e+00	2.927650529466222729e+00	2.918677275524207193e+00	2.838967847756158402e+00	2.182475592586504920e+00	2.717398333078745232e+00	1.761566397366155279e+00	3.381667525082148185e+00	2.385517985345725123e+00	3.277283286513818616e+00	4.086539750505993496e+00	4.707095754207272442e+00
1.506751871896572670e+00	2.509255648088770663e+00	2.808661049381790953e+00	2.337117448080448412e+00	2.819907572732204937e+00	3.290745016943579238e+00	2.910027876088601140e+00	2.647474812224243745e+00	3.037077589571625769e+00	1.642210277597167867e+00	3.180197287953877350e+00	2.159641899498238260e+00	3.610673941283924826e+00	2.942843109837495863e+00	4.064471627239941043e+00
1.588388807505626055e+00	2.131398381953334642e+00	2.327918123395858796e+00	2.177189952726075184e+00	2.764294048429152717e+00	2.461136186222409705e+00	2.770284000101489230e+00	1.993355747471500683e+00	2.527151813511819167e+00	1.853309089758901296e+00	3.276239890832087553e+00	2.070502576748286305e+00	3.665647296165204239e+00	3.322070389919574485e+00	5.307956818445128455e+00
1.452404579162499765e+00	2.555255789021707802e+00	2.181259398180581677e+00	1.788958649740987950e+00	2.488143333154097636e+00	1.879600871989936195e+00	3.069311304615299996e+00	2.968976300864087037e+00	2.757051122129027032e+00	1.730890162936613574e+00	2.914226670130594776e+00	1.791522126622262512e+00	3.054385747091255432e+00	2.602714261582361743e+00	4.455978901449364926e+00
1.389609290781954831e+00	2.045357229575247349e+00	1.909237459061438935e+00	1.738451547742007275e+00	2.272183206519327037e+00	1.962789122207705184e+00	2.587408531220697139e+00	1.701067692955235744e+00	2.763125129239820232e+00	1.777924516970794899e+00	2.470988218418541216e+00	2.001783831730568952e+00	3.164049401949901252e+00	2.400194081573747695e+00	4.036362873247094640e+00
1.441460165575385366e+00	1.824607736292835014e+00	2.043171209679553346e+00	2.123371534764098456e+00	2.292185437491561117e+00	2.133245171373884030e+00	2.642898626903575909e+00	1.685118498181312319e+00	2.830656032473405581e+00	1.737293854396777526e+00	2.505114980135550784e+00	1.570650562486443969e+00	2.614082784664233383e+00	2.656582219508391685e+00	3.469605227593183905e+00
