2.961618927533356871e+00	1.834331952716750092e+00	4.060317414541181336e+00	2.054833520067184782e+00	2.301717023743317991e+00	2.675770668053438772e+00	5.084405300397612848e+00	3.620921852538733887e+00	2.454855510728074286e+00	2.421864804849314101e+00	4.233041485038008034e+00	nan
3.247805224218237363e+00	1.860143833865797180e+00	3.167098658470454353e+00	1.852518712000338130e+00	1.984774609414722946e+00	1.908604846475652650e+00	4.263217972229989883e+00	3.337730756533427989e+00	1.577916365779916896e+00	2.198187186416767691e+00	3.996485150983125845e+00	nan
2.733798113342713609e+00	1.217729798444062261e+00	3.508145560508288963e+00	1.514142342609864134e+00	1.572125606517403407e+00	1.830685702310159479e+00	4.004625785276235916e+00	3.543255622467955668e+00	1.878008846045945646e+00	1.934969034380631614e+00	3.562094335474196072e+00	1.688149005839308936e+00
2.674684764858998420e+00	1.191522143482766305e+00	3.557064367916558556e+00	1.507643849536573377e+00	1.371456315837056072e+00	1.650952361219872877e+00	3.255763881731599696e+00	2.767651509305084190e+00	1.550935360379197103e+00	2.236493087031605320e+00	4.327569292213966357e+00	1.790566707343874908e+00
2.399985338383092248e+00	1.195032177630358516e+00	3.545527538430812253e+00	1.322607357811367512e+00	1.355337630963145079e+00	1.433270722417992360e+00	2.854844670985957400e+00	2.745611593853462207e+00	1.525148513618514112e+00	1.675645306317545158e+00	3.679781153796153781e+00	1.342906082805372048e+00
2.312552437391302451e+00	1.093480080075940331e+00	3.176958921053487650e+00	1.373755216382949396e+00	1.228248472380708778e+00	1.452462678609032221e+00	2.387318033766588687e+00	2.000378202378433556e+00	1.269002617102193087e+00	1.590808409201073248e+00	2.935581329719647581e+00	1.423210862749300532e+00
2.052002505644344499e+00	1.088243342174312067e+00	2.829007945516961886e+00	1.419321543887880566e+00	1.299237726113974034e+00	1.279746457826506534e+00	2.130812389298780030e+00	2.063921426699936390e+00	1.390099282721586560e+00	1.309592318840754555e+00	4.161773452753942948e+00	1.405234748392556021e+00
2.295522619405378162e+00	1.134360680096844654e+00	3.522630552287372652e+00	1.262595809956131410e+00	1.129137695266497987e+00	1.416767227464301504e+00	2.246801691259899592e+00	1.987859627122835260e+00	1.234747103386890199e+00	1.327270066932601189e+00	3.585574975745093873e+00	1.020033909965110119e+00
1.812112770856038058e+00	9.505871833628970480e-01	3.818802428652821490e+00	1.170707810499247659e+00	9.616349263120343993e-01	1.123915318122765905e+00	2.018758467022681913e+00	1.268985622712937689e+00	1.275279838190711779e+00	1.022286777883844699e+00	3.786535293789548895e+00	1.060178581526004304e+00
1.922954184037238612e+00	1.061606577137106822e+00	3.454073848418752313e+00	1.260156641231141572e+00	9.747367047940967977e-01	1.146224102981235893e+00	1.844465206654141598e+00	2.276002273758546135e+00	1.101110485948961770e+00	8.831880561088092385e-01	3.230947990096360467e+00	1.066173042064427090e+00
1.942617596417957504e+00	6.372159835560825547e-01	3.551284080194528681e+00	9.170964220996852267e-01	9.488849464535488165e-01	9.959826612008254587e-01	1.597299662614498184e+00	1.238588076543163385e+00	1.119081012080635817e+00	8.036465557882204180e-01	4.142869717392324347e+00	1.089506993476265784e+00
1.997987560511585325e+00	6.258279975011177276e-01	3.673115238334518029e+00	8.963331704805247435e-01	8.909024427127376633e-01	8.927725419040024590e-01	2.076004387627311321e+00	1.689363795802192092e+00	1.168345786481703286e+00	9.381449994366231060e-01	3.775569634244590578e+00	9.511754754207467633e-01
1.609257726107215403e+00	7.946233664232988936e-01	3.304642138211708602e+00	1.118044792196106751e+00	8.364431384310055950e-01	8.667060070742167444e-01	1.402522433501288468e+00	1.810670414438350528e+00	8.282118338362025600e-01	8.159519245167444756e-01	4.341319321982463286e+00	9.648133142023069819e-01
1.696847682105548039e+00	6.008515897479308476e-01	3.146580529517415847e+00	5.549140455886614198e-01	5.663922186748684418e-01	8.864739474328517943e-01	1.222090176386073201e+00	1.533186864074735700e+00	8.823454479667831585e-01	5.772308628310349743e-01	3.421156410188275654e+00	9.083697638273251496e-01
1.650852354345443196e+00	8.746726384506244845e-01	2.971884380684238991e+00	8.383737518983711556e-01	4.371803472903381671e-01	9.367114547836240535e-01	1.565135206195328088e+00	1.327097083504395592e+00	7.953548555977550949e-01	6.167392661956452304e-01	3.313129080144130878e+00	6.708487755306683509e-01
1.589752212581045931e+00	5.295440423344203174e-01	2.807583483549303871e+00	5.932621606138250847e-01	6.029365438005832578e-01	7.693713820331055109e-01	1.715204235073659378e+00	7.904021081376106928e-01	7.990261844911880074e-01	8.114189419720406748e-01	3.415824523529991996e+00	6.911470033308694250e-01
