1.630000000000000000e+02	1.850000000000000000e+02	1.560000000000000000e+02	2.160000000000000000e+02	1.100000000000000000e+02	1.190000000000000000e+02	9.700000000000000000e+01	1.770000000000000000e+02	1.760000000000000000e+02	1.780000000000000000e+02	1.540000000000000000e+02	1.440000000000000000e+02	1.180000000000000000e+02	2.460000000000000000e+02	9.600000000000000000e+01
1.520000000000000000e+02	2.400000000000000000e+02	1.940000000000000000e+02	1.990000000000000000e+02	1.830000000000000000e+02	2.100000000000000000e+02	1.890000000000000000e+02	2.340000000000000000e+02	1.560000000000000000e+02	2.170000000000000000e+02	1.370000000000000000e+02	1.850000000000000000e+02	1.410000000000000000e+02	2.920000000000000000e+02	1.620000000000000000e+02
1.310000000000000000e+02	1.310000000000000000e+02	1.400000000000000000e+02	1.110000000000000000e+02	1.230000000000000000e+02	1.060000000000000000e+02	1.310000000000000000e+02	9.900000000000000000e+01	1.430000000000000000e+02	1.040000000000000000e+02	6.400000000000000000e+01	1.290000000000000000e+02	1.010000000000000000e+02	1.030000000000000000e+02	1.210000000000000000e+02
2.400000000000000000e+01	2.700000000000000000e+01	5.100000000000000000e+01	5.400000000000000000e+01	4.600000000000000000e+01	1.600000000000000000e+01	7.000000000000000000e+00	1.900000000000000000e+01	4.800000000000000000e+01	5.400000000000000000e+01	1.500000000000000000e+01	3.400000000000000000e+01	3.700000000000000000e+01	4.100000000000000000e+01	3.100000000000000000e+01
2.000000000000000000e+00	6.000000000000000000e+00	9.000000000000000000e+00	2.800000000000000000e+01	5.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	5.000000000000000000e+00	9.000000000000000000e+00	2.300000000000000000e+01	3.000000000000000000e+00	9.000000000000000000e+00	1.100000000000000000e+01	1.200000000000000000e+01	0.000000000000000000e+00
0.000000000000000000e+00	7.000000000000000000e+00	5.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	1.000000000000000000e+00	1.200000000000000000e+01	1.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00
4.000000000000000000e+00	3.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	1.100000000000000000e+01	1.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	3.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00
