6.626588264567144115e+00	4.198571508580232425e+00	7.916589759380298297e+00	5.081889885525355588e+00	4.369091620427523637e+00	4.570268682222626389e+00	9.238033337054567085e+00	7.088004603082612043e+00	5.752126463946979129e+00	6.223659224548132585e+00	7.946530439143612234e+00	nan
5.494238189925197524e+00	3.526344252504411081e+00	5.928039920916826411e+00	4.048491473700510213e+00	3.456203308128392493e+00	3.396995655320750540e+00	6.741015752155150587e+00	5.429325944264921766e+00	4.096832186092561834e+00	4.728219284849886961e+00	6.599476968530142429e+00	nan
4.567027554808886336e+00	2.694972233472325840e+00	4.997229831225802776e+00	3.004482752224619801e+00	2.738045802208445512e+00	2.916425546566557614e+00	5.583614908041666602e+00	4.535810535477214245e+00	3.567846237100195772e+00	3.698651284318331900e+00	5.790663813240097824e+00	2.849866773393780583e+00
3.825189180427482238e+00	2.277171213159216556e+00	4.672189722684535695e+00	2.517384259080825970e+00	2.222080269319732793e+00	2.505627004442316341e+00	4.755867148144216294e+00	3.963000784212860506e+00	3.225185451112050572e+00	3.267004787316180714e+00	5.332356294597461854e+00	2.648409309745612727e+00
3.570512664999185848e+00	2.120421369668422429e+00	4.204937975465999678e+00	2.038459384046119816e+00	2.059036656363880446e+00	2.276672909819378976e+00	4.158397055437260015e+00	3.607930420071440381e+00	2.923381262738664166e+00	3.011065915400075621e+00	4.912510507466469889e+00	2.312850004321685304e+00
3.194883630835032573e+00	1.917647926561154126e+00	3.985257458047393175e+00	2.022461077309351207e+00	1.906012924571347966e+00	2.089102731611272468e+00	3.748664201127799522e+00	3.259716461644218466e+00	2.610957673758109721e+00	2.692832386805521505e+00	4.312756874758583159e+00	2.054031605913342329e+00
2.908021912047525248e+00	1.807690497177862676e+00	3.567642400606989561e+00	1.800246960683955066e+00	1.683614915294339376e+00	1.951621399550173219e+00	3.314943440075292180e+00	3.301992220576171810e+00	2.561564325123926622e+00	2.211655583728843411e+00	4.305851360363148750e+00	1.942196145041783728e+00
2.879123742686531262e+00	1.608303756735679935e+00	3.476129670088214496e+00	1.552661020741373354e+00	1.491050920667105872e+00	1.901075998966339942e+00	3.131772183751541760e+00	2.978966286309587375e+00	2.293612541523920356e+00	2.044357668836878084e+00	4.285956167114125748e+00	1.768006627913497386e+00
2.521622425062105766e+00	1.568793205523249634e+00	3.384669599053823585e+00	1.470588308923810539e+00	1.302793351472167016e+00	1.628884560732522635e+00	2.745219212329551350e+00	2.606624924711596236e+00	2.159563963370231487e+00	1.660022495579462687e+00	3.733146509454753570e+00	1.745394510899286544e+00
2.505832266190473057e+00	1.456559979702627849e+00	3.218760763311637962e+00	1.452269258118762396e+00	1.228259874925308859e+00	1.572648461744108550e+00	2.460699764680629009e+00	2.698806188275537643e+00	2.003175430324449557e+00	1.633305640383826418e+00	3.573361699740000397e+00	1.653901938167654073e+00
2.544354532702711946e+00	1.273475335574104195e+00	3.112619084015912030e+00	1.234535804915985580e+00	1.139920461828355602e+00	1.450394882033435806e+00	2.156375040664892051e+00	1.727026454085266227e+00	1.994892220455212195e+00	1.560702914986727530e+00	3.748702979082680908e+00	1.542423464304461644e+00
2.355955904484799746e+00	1.122569315829578640e+00	3.218626650591214666e+00	1.137122703956263026e+00	1.115545524275937783e+00	1.332021932726684899e+00	2.458558096028041540e+00	2.060239503008776119e+00	1.818180447755348705e+00	1.381959511472570901e+00	3.426139705047823281e+00	1.422519378340229013e+00
2.198589220699704860e+00	1.170089890572003188e+00	2.883813637620083803e+00	1.184675245890634665e+00	9.889742185295308241e-01	1.227979164622576613e+00	2.015942603896692553e+00	1.912783501108283435e+00	1.586016895079997990e+00	1.435313883617413078e+00	3.395376126057017885e+00	1.313897698800235325e+00
2.140117927743567350e+00	1.047638047383376625e+00	2.847806158542058430e+00	9.285952461156632420e-01	8.495403633140820032e-01	1.277313922145834724e+00	1.817330642506986838e+00	1.732433322427179512e+00	1.489844368610200975e+00	9.072917685430117452e-01	2.696591709575512308e+00	1.281485186754921957e+00
