6.701571887142142359e+00	3.716631584508184094e+00	5.485087542711474917e+00	7.756803138914949436e+00	5.644831947024868235e+00	6.408439609203530729e+00	4.481182117821146171e+00
5.089119061649290288e+00	2.142543795441394838e+00	3.873394363121489103e+00	5.907769372352032811e+00	3.209054805623906770e+00	5.352460831261982577e+00	3.502437777776429950e+00
3.937227882130021506e+00	2.360970270224726164e+00	3.537177092941711454e+00	4.902652197170914050e+00	3.174007708303909325e+00	4.551739523382480890e+00	3.041446683610260493e+00
3.357004833835796287e+00	1.897901709454953956e+00	3.065072609891656086e+00	4.159184901592625216e+00	2.889121138809701339e+00	4.144476773924808732e+00	2.710522929444573403e+00
2.877142854717907205e+00	1.859074689155939319e+00	2.821589900956217534e+00	3.662213794871763017e+00	2.603692916869137175e+00	3.802908828710672928e+00	2.524134772385175918e+00
2.574060809495479329e+00	1.709554722086398693e+00	2.609769942490308914e+00	3.241289056691976089e+00	2.452974985878379588e+00	3.560807787571304228e+00	2.364809276405936078e+00
2.293004207604789624e+00	1.646904959856613671e+00	2.402148092855563632e+00	2.902938816285997703e+00	2.324170639744628009e+00	3.356580852853418229e+00	2.249917691547564491e+00
2.179503085139376850e+00	1.573727172518374351e+00	2.327627518021802899e+00	2.481221287577966006e+00	2.202469524743967177e+00	3.222234914638485215e+00	nan
1.998893209523499692e+00	1.506860768974844111e+00	2.137073051406705559e+00	2.136971024558626642e+00	2.093113069389103575e+00	3.059315177671801500e+00	1.985727542679307511e+00
1.870653482668023448e+00	1.452757771274447940e+00	2.077934774384147421e+00	1.878545293426364227e+00	2.023586563236658975e+00	2.890496429025294134e+00	nan
1.722841696488836671e+00	1.403012000956587624e+00	1.943648952457938339e+00	1.911666010398391125e+00	1.894797869788265254e+00	2.817945744123119489e+00	1.879332688724450584e+00
1.655640165586643509e+00	1.395599898365840197e+00	1.957088744687486281e+00	1.547279524978122156e+00	1.801802283689421635e+00	2.600229782471395801e+00	1.662998866559784128e+00
1.599012513486792075e+00	1.273584568777875958e+00	1.777185517805170312e+00	1.816371519977791893e+00	1.742028546277218259e+00	2.511619898799966943e+00	1.643557234064845440e+00
1.590153292830667642e+00	1.256293985627472187e+00	1.721080405634384025e+00	1.598530947451832551e+00	1.677093386488689664e+00	2.512520626311240957e+00	1.530356036360625449e+00
1.487972943790541125e+00	1.213110096278320560e+00	1.644424353361303881e+00	1.451835257884624752e+00	1.562182655266501019e+00	2.238598926587222149e+00	1.552077509809891565e+00
1.467647574669446398e+00	1.203345874866539100e+00	1.532084878105631764e+00	1.342749375988799398e+00	1.492567954297823851e+00	2.114688235173104669e+00	1.410159961522083449e+00
1.380629828663361369e+00	1.112857995451761672e+00	1.509904426317179471e+00	1.409237595461574122e+00	1.463149302293096143e+00	2.047857783350758076e+00	1.333546378526481613e+00
1.345513877393002211e+00	1.084704703551946148e+00	1.471569232690440598e+00	1.182392196549480579e+00	1.419170791173688606e+00	1.996420585039345275e+00	1.340573830251754250e+00
1.190963506355651846e+00	1.078413423935752125e+00	1.412553332774013404e+00	1.136707442073780605e+00	1.336756721498291833e+00	1.830012859683438853e+00	1.283973965766536551e+00
