1.637424873739912634e+00	2.268483120995976599e+00	1.629034932249397327e+00	1.670267497716334315e+00	1.397686127205793660e+00	1.463884019869697184e+00	2.345404934800918273e+00	2.105242740505588461e+00	1.752616404001582362e+00	3.053710654612498132e+00	1.697894333588710003e+00	1.915100528729620999e+00	2.556240986202594101e+00	2.335909534867374404e+00
1.397614083019973030e+00	2.323618939505707193e+00	1.855337469675038209e+00	1.546005367709785583e+00	1.400028653916000732e+00	1.065952258973777322e+00	2.058147183206446407e+00	2.390153838739520697e+00	1.307347654270195392e+00	2.469428812269359064e+00	1.739940832917902247e+00	1.902323426628123926e+00	2.773646131544390769e+00	2.319447931988962708e+00
1.527262165867194099e+00	2.076797535129281336e+00	1.802174864727050574e+00	1.379415172100146858e+00	1.426187141728090690e+00	1.209233489911783366e+00	2.011194322742757556e+00	2.177758152416119142e+00	1.393631259638927755e+00	2.152201977897292284e+00	1.568639401117028820e+00	1.615517901092721420e+00	1.969762779286485799e+00	1.791712247423536963e+00
1.422047365268025221e+00	2.196717058041376180e+00	1.285059150464567868e+00	1.327799055573095188e+00	1.441128690838007209e+00	1.149678494538745932e+00	2.049798187270478245e+00	2.168709445929988266e+00	1.394864884191633569e+00	2.304708255490246493e+00	1.396720523516872259e+00	1.842611938374023151e+00	1.690133846515364802e+00	2.138243511477597725e+00
1.474467372161451628e+00	2.068524960936152013e+00	1.712768058219650502e+00	1.132406717794685491e+00	1.371979836051586910e+00	1.242755963705139965e+00	1.555372092083229685e+00	1.864756386910776387e+00	1.022269928066271483e+00	1.787346374861243703e+00	1.282169881441128867e+00	1.541057162697732963e+00	1.726563705245121927e+00	1.591258169288039426e+00
1.350226640496280384e+00	1.355811113909314303e+00	1.639883325464793318e+00	1.440467305742213044e+00	1.342616497557280963e+00	1.122872161360322529e+00	2.350863843909784645e+00	1.766640396367534782e+00	1.334523836751053238e+00	1.872497333829472366e+00	1.534266977488462969e+00	1.287669983124305251e+00	1.664051271173317748e+00	1.759111305495536293e+00
1.509021877950872392e+00	1.547687043028047604e+00	1.137176572193777879e+00	1.054575913037532509e+00	1.327336555184088773e+00	1.054396507093088964e+00	1.898682518545457221e+00	1.652917808663357802e+00	1.076586150361854344e+00	2.194267304494536219e+00	1.044124560555625081e+00	1.560011899080053333e+00	1.721807597520550015e+00	1.634942258482294575e+00
1.125303564103032894e+00	1.402483048152564526e+00	9.642106253554867390e-01	1.038215295491815127e+00	1.124727091795188150e+00	1.013963075969287031e+00	1.511498394772049281e+00	1.668096804514938691e+00	9.597829549195203702e-01	1.965145476522409895e+00	1.336159080749307115e+00	1.634902498209212407e+00	1.498750027130077989e+00	1.341129694741069800e+00
1.215998031383384914e+00	1.962586361889291808e+00	9.106259693394156418e-01	9.085808883878715436e-01	9.461697846883311280e-01	1.037291942736296546e+00	1.777858158364232777e+00	1.448126539988235706e+00	9.938775809842010922e-01	1.927072229481503030e+00	1.037277749868104948e+00	1.262541946864502718e+00	1.415051885488185501e+00	9.884888672079681360e-01
1.123156425810428072e+00	1.665749623681305636e+00	1.003003172143733357e+00	1.099549737167305308e+00	1.091685354199072755e+00	1.082057828053347714e+00	1.357764770378667496e+00	1.407989767321039976e+00	9.103318776030029369e-01	1.404938632071526472e+00	1.236713280597069753e+00	9.851410746520162798e-01	1.394293503110866750e+00	1.316244529535292918e+00
1.025169247702511610e+00	8.972936795962840328e-01	8.469088447826997879e-01	1.031994980182706856e+00	1.155557248046531038e+00	1.047009617229395229e+00	1.450265521248900624e+00	1.472695291014390229e+00	9.003905705759749356e-01	1.293868133560254208e+00	8.644271057173567030e-01	9.810897088149349576e-01	1.348921112784303267e+00	1.233738174419645839e+00
1.135671909326534168e+00	1.088731917197012011e+00	1.948774054254859556e-01	9.300038189209901551e-01	1.032101654625925846e+00	9.688287262113469689e-01	1.822907642963128572e+00	1.435396622466479366e+00	1.021838057027544489e+00	1.390010994924693932e+00	9.143500530957858752e-01	1.114767620629977696e+00	1.067810555355016788e+00	1.255035704083468318e+00
9.104025205420408495e-01	8.979691279994187481e-01	4.580911579298282410e-01	9.911762878591104942e-01	8.658694227047531999e-01	9.991362623551299782e-01	1.480703460215445855e+00	1.369229475838675381e+00	8.671888655908901455e-01	1.216889544886124774e+00	6.340400164638011482e-01	1.390490478796989837e+00	1.159025152739120434e+00	8.400304632732119581e-01
1.014544759898356130e+00	1.078722547527812381e+00	8.639440091301894276e-01	7.292343081234988755e-01	7.686973532617449312e-01	1.034257371082407229e+00	1.667982787771607134e+00	1.549063161444630632e+00	8.562899853228322922e-01	9.644417139792598181e-01	5.889273020319301111e-01	1.358752406225819609e+00	1.142382493793657083e+00	8.306371831842602749e-01
9.379366944779877757e-01	1.277033228538493992e+00	6.982706207530022802e-01	7.107871439847218697e-01	8.922643574486858187e-01	9.677483447778425507e-01	1.372791044085492462e+00	1.324596069724003122e+00	1.002169501011775932e+00	1.098880647661617083e+00	7.567783500392715190e-01	1.272414229977013367e+00	8.126465557075671642e-01	8.450573836400238070e-01
8.367113905075429514e-01	1.166709262726186802e+00	7.176836685784300229e-01	8.522210833784673589e-01	6.660111870448772731e-01	9.259029332659918232e-01	8.968312102510200834e-01	1.242184615794050373e+00	1.036809428075053940e+00	9.253198637461251819e-01	7.971012493596427717e-01	8.991377704966854179e-01	9.489118008108967661e-01	8.279447771540592305e-01
8.681977735745165514e-01	6.652551660620050766e-01	3.526150399880343400e-01	9.704125127362833725e-01	6.883880101170157806e-01	9.670158466225938776e-01	1.344042123780347930e+00	1.365783555291133933e+00	7.918742641639355817e-01	1.069793030513166876e+00	6.667397459725026287e-01	9.180167421160859709e-01	1.012771371858883995e+00	6.870571105620904007e-01
7.559439086739235814e-01	1.176043151589846403e+00	2.213686576340122281e-01	7.930655064036328250e-01	4.691888135375619218e-01	8.479447679680464089e-01	1.690458119793996072e+00	1.373878363940874481e+00	6.975356015695147738e-01	9.725554610853949233e-01	4.755441223579320309e-01	8.790006720406785545e-01	9.373981771370598626e-01	6.882413677050029932e-01
8.412274134726700492e-01	9.334041325185947757e-01	3.489022784139348965e-01	7.755795554219893084e-01	4.250582704831109560e-01	7.201753452607344563e-01	1.109750117522774859e+00	1.309716382263656609e+00	8.780524998688729044e-01	9.366078066380822964e-01	7.191921588229895912e-01	7.888124393810416191e-01	7.711781525777828827e-01	7.875744315959605224e-01
7.894015380889016775e-01	9.177710238752628813e-01	2.396572879386007215e-01	8.063923925873146548e-01	4.662869214321031519e-01	6.894442518517358565e-01	1.110035681748331671e+00	1.136738065692920463e+00	8.816169416325146946e-01	9.049192588864649611e-01	6.410854274319391921e-01	7.542238874917889246e-01	5.817459209581863355e-01	7.601929741544601882e-01
8.394352738529322622e-01	9.140961669252745114e-01	3.836217265197613968e-01	8.354886990199709151e-01	4.262034612388602151e-01	7.188878445886121016e-01	9.975356711010122668e-01	1.226470969052240179e+00	9.173485431550251201e-01	9.931780952923423555e-01	6.743840879707246883e-01	9.169314319117057854e-01	6.273289430303652381e-01	5.762566763965502048e-01
8.113637876057258058e-01	7.829424273706099280e-01	7.603123913781618670e-01	7.863409331563324667e-01	4.902992608612911085e-01	7.385489073491617873e-01	8.729694233369973411e-01	1.254262283469983252e+00	8.186764774902413055e-01	1.031896000253121226e+00	4.580394140496049094e-01	7.039355805389994059e-01	8.949539904679794100e-01	5.886208861309867313e-01
8.350598719012150006e-01	8.408133577569135708e-01	6.449325473863390945e-01	7.377732670881171906e-01	5.121824488427885180e-01	8.303153313457801721e-01	1.039555219673627739e+00	1.190600030521046682e+00	7.679218641661208489e-01	9.110048071409403425e-01	4.389882921768691881e-01	7.021891327478678724e-01	9.062033883304998483e-01	5.998103951363098485e-01
7.853712587532644118e-01	7.309621777980008783e-01	4.658752936424759850e-01	6.442909518298489679e-01	5.117365089168375292e-01	8.574990267556457102e-01	9.690678833220742749e-01	8.287508791615912918e-01	6.551207365944080596e-01	7.998339929485623889e-01	4.498097511781440350e-01	6.720753154322862688e-01	8.886178558617168211e-01	5.953783396593533839e-01
7.416047005041950246e-01	8.631768958854008078e-01	4.268201778026009530e-01	5.798351035545996623e-01	4.760632094434278927e-01	8.206847089075338664e-01	5.092940487811469241e-01	6.953874613493341572e-01	4.669141275113465883e-01	7.557203371574232609e-01	4.834534736722240211e-01	5.507625110988471073e-01	8.420659319111630792e-01	4.676727379167918142e-01
7.708646896207995702e-01	5.384339127689576898e-01	4.235518863299880254e-01	6.230984629991915824e-01	4.643464687446256511e-01	8.040820455295887292e-01	3.906879146571158312e-01	7.286370230743203225e-01	3.100841534281245648e-01	8.742732888270714486e-01	4.270746894410716865e-01	6.167974323712622775e-01	7.512806820786650519e-01	3.817112604496764039e-01
7.979846883857539819e-01	8.234479468108842903e-01	5.002194960057015916e-01	6.741778007201668643e-01	4.077799955857815406e-01	7.721000150073126234e-01	4.492835424979414460e-01	9.076363326564124145e-01	1.134502115985489418e-01	8.002267588167626400e-01	3.965331666990629667e-01	7.129699881785545035e-01	6.075674854080613807e-01	4.100768649418030654e-01
7.399396661243394790e-01	8.153395106169730733e-01	1.426080550379269507e-01	6.273282996307186776e-01	4.508281570804779648e-01	7.504336453248622307e-01	4.838558361229157723e-01	1.121821653974872879e+00	3.315847173635043665e-01	7.622486047315960578e-01	4.105164048883416239e-01	7.237710161584436364e-01	5.276815428898589122e-01	4.434227080398364662e-01
