7.407185264470567132e-01	6.926949305234367804e-01	1.086741336044513950e+00	7.834427304414955939e-01	9.911649079113498129e-01	1.857812930612232405e+00	1.152564220273345263e+00
9.301293455151257161e-01	6.727165467392264286e-01	9.409269964741980852e-01	8.254272820139308964e-01	1.037107926094372967e+00	1.645266750040001336e+00	1.091948462808276954e+00
6.425949050152284237e-01	6.931520991808188814e-01	1.060074257955052168e+00	9.072352396529271834e-01	9.571325276343536359e-01	1.671790824487778826e+00	9.835950959000061555e-01
6.914845099175324084e-01	5.995918075494784949e-01	1.050799208015021025e+00	8.707209987173670784e-01	9.955454679223524339e-01	1.499201969003228996e+00	1.007059640081773955e+00
8.323721403131599805e-01	5.233874292459216315e-01	1.017521523980028375e+00	8.057728849542331595e-01	7.837322496665737326e-01	1.475584845097756892e+00	9.803604598981492391e-01
8.810112935947580493e-01	6.052472409757873040e-01	1.128055172398860551e+00	6.879700934219785680e-01	9.638703659108258659e-01	1.461702099777167252e+00	9.444335217156776263e-01
5.350564415900777027e-01	5.849205454115841141e-01	1.121744835657287886e+00	6.961461812478272337e-01	1.007979324765978069e+00	1.433356750851064509e+00	9.139166055221132900e-01
4.730691721248683757e-01	5.635337699005321666e-01	1.055336005586231085e+00	6.421230214899597000e-01	8.808507524425702728e-01	1.133540232823466276e+00	9.553458088498473222e-01
8.469569536055202574e-01	6.212732108203370407e-01	1.090976242089265025e+00	7.302189791458214563e-01	8.669137707850189667e-01	1.263335586878476580e+00	1.013106438685693389e+00
5.239911853075649439e-01	5.774050357318830651e-01	9.992018408213706460e-01	5.537271416549824909e-01	8.446557794401320374e-01	1.099019453116379275e+00	9.252306265753746928e-01
5.848097054082216362e-01	5.205878877678471461e-01	1.087773596643691887e+00	6.261800077052035451e-01	6.603559999547512493e-01	9.752825988966523640e-01	8.393881830716780623e-01
4.932516633157690289e-01	5.251734321692304031e-01	9.907918740709130700e-01	4.503641818744824610e-01	6.690741555714003752e-01	9.492132589682452659e-01	9.344914918868825193e-01
4.491609595789954334e-01	5.352521061400525859e-01	9.203914292096587735e-01	4.829351406959308535e-01	7.791669815868620397e-01	7.942278261783950466e-01	8.774218718233336434e-01
5.154362560911127655e-01	5.401777773804069538e-01	9.613927568047381245e-01	6.893463767706529133e-01	7.047958456166076857e-01	9.632987870939918595e-01	9.627458317285121359e-01
5.042578803859647518e-01	5.792270865152358006e-01	1.118681720340829688e+00	4.570225526940326910e-01	5.795747741874258674e-01	8.390681968436447535e-01	7.866080225168374795e-01
3.539321634977985465e-01	5.897746535153158831e-01	9.305799956889222457e-01	6.282121300104229755e-01	5.781785703307836810e-01	8.792016697547226922e-01	9.099018775744185383e-01
5.265966514079161165e-01	4.698531264934526774e-01	8.895091740995217933e-01	7.079424171636691243e-01	6.017774178026380483e-01	6.922428799513768993e-01	8.540624558349670936e-01
5.114232262079326796e-01	6.006489548091937802e-01	8.697987666790309991e-01	3.384505468582105214e-01	5.434405495504475159e-01	6.339465507551979018e-01	8.824265038397927086e-01
4.201820927897752522e-01	4.784832459112732250e-01	8.498420037057357046e-01	5.316296601201400129e-01	5.738791290820458579e-01	6.196149614284723883e-01	8.415786892863801327e-01
5.116887166902358564e-01	4.204676737892230620e-01	7.333020898176825231e-01	4.943024437922074465e-01	5.523396361146747369e-01	7.465486371563254675e-01	8.145548749687577805e-01
4.447427258760627833e-01	5.112731583914108535e-01	7.688330538514653867e-01	6.507938920888592937e-01	5.449241602709258281e-01	7.301768764238907305e-01	8.897509569510220206e-01
