6.753355264751665032e+00	7.874298394376761934e+00	1.059456120137285140e+01	9.846653432211738277e+00	8.311890453960886660e+00	9.187215301119586286e+00	9.824460898924165519e+00	8.711608096615664820e+00	9.430226179003689424e+00	6.854157335766460690e+00	8.789858049926094097e+00	1.045852547084619033e+01	1.142931424650387662e+01	1.171206014660318928e+01	1.393803781255440555e+01
5.246617649469876632e+00	5.547698930612032342e+00	7.615139469426577712e+00	7.156463216634591618e+00	6.145654190347499046e+00	7.116577477046156730e+00	7.208921799956768517e+00	6.391661446124455637e+00	7.250078029754524422e+00	4.242504657713319638e+00	6.486802605360131757e+00	7.247669604556096878e+00	8.413999249028616845e+00	8.702655776685160660e+00	9.749233738119114534e+00
4.009961074743736198e+00	5.073161526490121531e+00	6.436825918467594221e+00	5.874307754686082461e+00	5.307365969770724057e+00	6.071921521839685809e+00	5.838486816036846605e+00	5.047614099034503532e+00	6.248418071110842575e+00	3.706253035128613593e+00	5.719395972495874503e+00	5.665731540105896080e+00	6.609646374939875280e+00	7.204460493610147509e+00	7.693718057497489049e+00
3.792461157628063795e+00	4.250100367466470352e+00	4.955142567577426327e+00	5.044673578482598231e+00	4.521648575693150818e+00	5.468980654182605150e+00	5.028267351198572932e+00	4.522062474070779992e+00	5.200220810134778660e+00	3.550855725568617949e+00	4.937924955716919584e+00	4.920096391856315421e+00	5.594308190766998479e+00	6.051343873029408904e+00	6.455574986922077763e+00
3.254644381166877931e+00	3.787009049365492430e+00	4.754914135757473126e+00	4.232789755576021662e+00	3.998415111479851181e+00	4.713610437264549979e+00	4.367769950977555382e+00	3.919323558086600379e+00	4.786082956895830520e+00	3.117836995335926620e+00	4.426408398949750911e+00	3.970742034742485771e+00	4.573243543775834752e+00	5.245863572689999366e+00	5.610663284587497301e+00
2.845157850295929602e+00	3.548097382394536758e+00	4.151092586120586958e+00	3.897900554437466081e+00	3.545009347380736031e+00	4.194864199758488787e+00	4.164558183117231138e+00	3.930375109775113618e+00	4.297895814194849784e+00	2.906963025858536831e+00	3.984578155071032413e+00	3.595153936008614437e+00	4.316172042628430461e+00	4.427134762874310070e+00	5.305687022726012003e+00
2.638231899446190187e+00	3.055250764610232039e+00	3.464819816569953304e+00	3.367563187787602441e+00	3.414315465479752287e+00	3.798279621468486855e+00	3.850026409078497469e+00	3.717726091439561564e+00	3.863682520157261102e+00	2.788224126636907219e+00	3.707061907396586253e+00	2.859447609315884709e+00	3.906453291975113373e+00	4.022342415701344542e+00	4.886336739249761862e+00
2.449413125391708856e+00	3.039115441727499700e+00	3.202477209677822234e+00	3.034357094348888673e+00	3.056113911232877900e+00	3.429740516854252963e+00	3.564907859921717215e+00	3.459856696334633774e+00	3.660312303886777308e+00	2.601200075757144514e+00	3.413091783759398368e+00	2.696050978361926642e+00	3.722146124477236473e+00	3.246965461239763151e+00	4.625846835084812092e+00
2.338141253348605897e+00	2.766914860279723776e+00	2.770228192562214087e+00	2.767481494875263515e+00	2.772666565505234271e+00	3.050026112473935846e+00	2.994464397111247678e+00	2.947738325837548690e+00	3.476539482429243932e+00	2.475366112467790813e+00	3.160422387264650190e+00	2.428981719583452659e+00	3.076945595388934418e+00	3.138299136429965941e+00	3.899434731402393606e+00
2.087236989264481313e+00	2.595009774583950879e+00	2.490511422906311445e+00	2.643443850629247471e+00	2.664774520586532969e+00	2.933684051243000024e+00	3.087335959412221165e+00	2.779733844246076835e+00	3.180644900540572806e+00	2.250949663345373608e+00	3.082840543507350706e+00	2.021185399642453362e+00	2.708242348177552827e+00	3.075015995924988310e+00	3.618338923814867325e+00
1.992876756731757792e+00	2.449282031903660339e+00	2.380646984997208726e+00	2.148129083779805271e+00	2.533134915681960031e+00	2.798426764378616927e+00	2.842816088050831080e+00	2.707177147772179548e+00	3.020068068752321810e+00	2.184869761572741709e+00	3.032990187446915176e+00	1.851804752595497039e+00	2.819039042319758437e+00	2.756815284461422877e+00	3.629523127292009210e+00
1.719465138467157317e+00	2.325529036984426146e+00	2.052539319886327540e+00	2.035436821468347368e+00	2.237205735797510364e+00	2.706095998034411920e+00	2.393827820282288243e+00	2.522432936873974185e+00	2.932509054809930849e+00	2.049734548332358575e+00	2.993872815551906541e+00	2.156923774253920900e+00	2.494538740783936337e+00	2.475729486012388847e+00	3.080877146233177211e+00
1.812036368200933500e+00	2.244800857660569804e+00	1.733459834657880672e+00	2.046187278941377752e+00	1.882031515405025113e+00	2.528014896769510855e+00	2.456369616173114778e+00	2.662475088651406807e+00	2.955752842823896831e+00	1.866087413317961463e+00	2.479205476067475544e+00	1.937396250713349755e+00	2.603005512479061867e+00	2.595925899709298434e+00	2.666702044096766588e+00
1.548855159368464740e+00	1.860535916770251763e+00	1.705812082693745735e+00	1.886115279010733170e+00	1.986376119335643287e+00	2.260258507061017053e+00	2.474911939924829607e+00	2.575103192300854271e+00	2.247286919347678324e+00	1.863731065714104629e+00	2.493925386442321201e+00	1.445362151111287741e+00	2.160111087128890883e+00	2.586896998090725930e+00	2.499228788014717484e+00
1.410133291172379844e+00	2.097580276996423354e+00	1.813431417965885251e+00	1.650235448744511668e+00	1.785427309391205863e+00	1.775110237825098469e+00	2.093801637650075875e+00	2.388578239294985028e+00	2.178627543997205152e+00	1.641252446818149968e+00	2.400767635440612224e+00	1.558815662456790374e+00	2.171723103959746659e+00	2.309137133344296711e+00	2.675307244807175522e+00
1.334790596021958597e+00	1.983958185393343232e+00	1.521975182623888756e+00	1.487593013610674531e+00	1.695464176900084885e+00	2.077885440495538916e+00	1.885267370433379108e+00	1.905618715210027680e+00	2.025140561404039197e+00	1.606274193066413503e+00	2.193511353963542021e+00	1.403853007106091511e+00	1.987405210793153021e+00	2.048004122970330521e+00	2.452426672684724362e+00
1.333652013647968815e+00	1.534692188360699872e+00	1.382400209788217538e+00	1.418446986150687872e+00	1.546924748459437282e+00	1.663656390563784004e+00	1.789011423706754478e+00	2.075861399121905482e+00	1.753830502930202595e+00	1.563159601945058652e+00	2.249357998312963680e+00	1.317696894985636247e+00	1.703467385675621060e+00	2.217451164205765934e+00	2.471018963600328799e+00
1.117470103387972813e+00	1.562301048492172661e+00	1.294733263290450687e+00	1.534948722945983723e+00	1.415292154057769425e+00	1.682303368250877895e+00	1.716989527091911993e+00	2.074376421454591668e+00	1.889198924078680841e+00	1.473881204138701939e+00	2.071606469854677446e+00	1.223521148738119457e+00	1.785495797432534504e+00	2.092126732543150069e+00	1.966120598357364413e+00
1.032239513035058120e+00	1.422342047125919384e+00	1.369662334471794862e+00	1.438070407754941771e+00	1.415577328140501301e+00	1.604168291772837485e+00	1.805817501222686916e+00	1.555266262747512895e+00	2.001489294790347984e+00	1.457341787837471037e+00	1.847195847884122166e+00	1.283921592936042355e+00	1.583535789519370462e+00	1.722495082580684400e+00	1.764286367055301286e+00
7.545103323773362236e-01	1.567324719389540544e+00	1.017216933850136451e+00	1.326928524399304754e+00	1.194464915317863030e+00	1.673022797741939183e+00	1.458274412782450513e+00	1.743504632381207342e+00	1.268214163528395222e+00	1.516227673847094559e+00	1.896495175738243111e+00	1.197918824579220276e+00	1.558733373733101946e+00	2.014348371476231581e+00	1.918682346973152431e+00
8.683692782150755907e-01	1.428162771385513174e+00	9.486181384080352164e-01	1.200294510946493753e+00	1.441587119093999725e+00	1.090038904848709356e+00	1.654995720263300774e+00	1.556043460254501021e+00	1.557001856856214728e+00	1.368196527628282588e+00	1.754489502668399759e+00	1.106276618940962742e+00	1.395645541350020169e+00	1.744677704117319816e+00	2.253608039199715307e+00
8.570481139309997776e-01	1.199548192521471934e+00	8.367751077250172864e-01	1.259572625164605109e+00	1.210375628026030714e+00	1.141918356755009079e+00	1.392128446149382359e+00	1.783282051978991145e+00	1.222906078331330582e+00	1.335143207122184705e+00	1.573522071625077734e+00	9.996632407482707317e-01	1.035973973619077837e+00	1.765783465452579915e+00	1.726065226289877685e+00
9.372550067656411077e-01	1.264413189337350696e+00	8.713912805518421179e-01	1.215282377644468781e+00	1.296984971340532145e+00	1.053749130064919992e+00	1.438590700408416856e+00	1.389164382359281635e+00	1.142741148773082971e+00	1.269931588369151321e+00	1.599990982332026634e+00	1.081863457921913518e+00	1.201008520769212495e+00	1.484345087833831345e+00	1.433322311979638108e+00
7.866072607162977182e-01	1.088222986263421621e+00	7.971870110776185792e-01	1.005795510704448281e+00	1.121399189515423611e+00	1.206140944909408708e+00	1.029881265728991080e+00	1.476894932693667561e+00	1.154181361835403763e+00	1.246813169559006784e+00	1.609293435028345431e+00	1.101361575395845893e+00	1.159593470316643504e+00	1.233828904466985898e+00	1.785186338689723540e+00
9.126119779433452539e-01	1.095303281159508257e+00	8.160874684910979227e-01	1.095854465335077910e+00	1.192400753647782974e+00	8.701582105939996703e-01	1.293639821358253617e+00	1.344557045706080256e+00	1.118524863315187634e+00	1.148585410850565536e+00	1.303288984795933025e+00	9.979626072911842449e-01	1.295764107401825571e+00	1.676559408157062947e+00	1.582325267665357860e+00
6.723643485779365880e-01	9.901797752324519308e-01	9.747571840309234847e-01	9.815167214991769029e-01	9.727359225242857566e-01	8.893675916748559063e-01	9.698034604685225046e-01	1.237524681160126594e+00	1.017103686658338502e+00	1.216090435200694486e+00	1.385613472618407727e+00	9.025927405609458498e-01	1.031438837085057347e+00	1.554250882809142142e+00	1.248969272794331342e+00
8.882317575123434006e-01	9.257511601546057900e-01	7.221737720418163198e-01	1.099119884628748656e+00	1.127428370471966090e+00	7.850170928132618187e-01	1.086108925897317334e+00	1.152208853519492759e+00	1.093633837635893835e+00	1.120846108172058209e+00	1.228309923291220906e+00	8.604273829783235517e-01	9.406812149458949612e-01	1.181546096136652402e+00	1.175272319169232471e+00
