6.990000000000000000e+02	6.130000000000000000e+02	6.510000000000000000e+02	6.420000000000000000e+02
8.310000000000000000e+02	8.310000000000000000e+02	7.920000000000000000e+02	8.020000000000000000e+02
3.490000000000000000e+02	3.950000000000000000e+02	3.830000000000000000e+02	3.600000000000000000e+02
9.500000000000000000e+01	2.180000000000000000e+02	1.990000000000000000e+02	1.770000000000000000e+02
2.400000000000000000e+01	5.900000000000000000e+01	8.300000000000000000e+01	9.800000000000000000e+01
2.000000000000000000e+00	7.000000000000000000e+00	1.700000000000000000e+01	2.800000000000000000e+01
0.000000000000000000e+00	5.000000000000000000e+00	5.000000000000000000e+00	1.100000000000000000e+01
2.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
1.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00
1.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
