1.400000000000000000e+01	1.600000000000000000e+01	1.600000000000000000e+01	3.500000000000000000e+01	2.000000000000000000e+00	2.000000000000000000e+01	1.500000000000000000e+01
3.500000000000000000e+01	2.100000000000000000e+01	3.000000000000000000e+01	7.200000000000000000e+01	6.000000000000000000e+00	4.700000000000000000e+01	4.300000000000000000e+01
7.000000000000000000e+01	2.400000000000000000e+01	5.100000000000000000e+01	1.080000000000000000e+02	8.000000000000000000e+00	7.700000000000000000e+01	5.500000000000000000e+01
8.400000000000000000e+01	2.200000000000000000e+01	9.400000000000000000e+01	1.210000000000000000e+02	1.900000000000000000e+01	7.900000000000000000e+01	6.300000000000000000e+01
8.900000000000000000e+01	2.000000000000000000e+01	6.700000000000000000e+01	1.370000000000000000e+02	2.500000000000000000e+01	1.030000000000000000e+02	8.500000000000000000e+01
9.000000000000000000e+01	3.400000000000000000e+01	9.100000000000000000e+01	1.400000000000000000e+02	2.700000000000000000e+01	1.710000000000000000e+02	8.200000000000000000e+01
6.800000000000000000e+01	3.200000000000000000e+01	1.070000000000000000e+02	1.280000000000000000e+02	3.400000000000000000e+01	2.260000000000000000e+02	1.120000000000000000e+02
7.700000000000000000e+01	4.300000000000000000e+01	1.240000000000000000e+02	6.700000000000000000e+01	6.100000000000000000e+01	1.830000000000000000e+02	1.720000000000000000e+02
7.800000000000000000e+01	8.700000000000000000e+01	1.360000000000000000e+02	3.400000000000000000e+01	6.900000000000000000e+01	1.570000000000000000e+02	1.860000000000000000e+02
5.700000000000000000e+01	1.530000000000000000e+02	1.680000000000000000e+02	2.000000000000000000e+00	9.200000000000000000e+01	1.420000000000000000e+02	1.660000000000000000e+02
3.800000000000000000e+01	2.370000000000000000e+02	1.450000000000000000e+02	3.000000000000000000e+00	1.400000000000000000e+02	9.600000000000000000e+01	1.380000000000000000e+02
1.700000000000000000e+01	2.630000000000000000e+02	1.170000000000000000e+02	2.000000000000000000e+00	1.650000000000000000e+02	3.400000000000000000e+01	5.400000000000000000e+01
3.000000000000000000e+00	1.990000000000000000e+02	6.500000000000000000e+01	1.000000000000000000e+00	1.690000000000000000e+02	7.000000000000000000e+00	1.800000000000000000e+01
0.000000000000000000e+00	9.900000000000000000e+01	3.300000000000000000e+01	0.000000000000000000e+00	1.610000000000000000e+02	0.000000000000000000e+00	8.000000000000000000e+00
0.000000000000000000e+00	1.500000000000000000e+01	7.000000000000000000e+00	0.000000000000000000e+00	1.350000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.300000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.800000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.100000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
