4.761857883292707427e+00	3.844274454221472848e+00	3.448087018711725182e+00	3.739522602177534516e+00	3.923388189617192712e+00	4.576349562530597659e+00	6.413441265613974984e+00	3.378222584274286788e+00	3.487119250247130875e+00	5.931190710635343422e+00	4.275046576503479301e+00	2.646402093163656044e+00	3.731218477499777642e+00	3.950744248336344633e+00	4.028862892281432906e+00	4.335749699621172404e+00
4.575283873482530517e+00	2.533841460501912835e+00	2.051339490025414491e+00	3.382776765380900219e+00	2.285302511391479996e+00	3.215236288889713023e+00	5.186412328784504311e+00	2.085619013366603713e+00	1.974613665689075148e+00	6.047497783198515720e+00	3.931826835581302415e+00	1.519202735179357555e+00	3.043995904215118564e+00	2.638601429970447221e+00	2.200243726815309664e+00	2.960310681568249169e+00
4.439256853185788998e+00	2.868087391735434366e+00	2.387106992771449665e+00	3.534963882404109636e+00	2.042773106178018327e+00	3.203978616126623713e+00	5.374536390004664099e+00	2.138454114422937646e+00	2.218924046624480173e+00	6.186637526086826711e+00	3.963501601722843493e+00	1.808507883059398802e+00	2.682578174568482243e+00	2.435768129288586437e+00	2.303610227806309307e+00	3.424787812470023507e+00
3.560863979434166549e+00	2.478756335704724645e+00	2.052570209095383458e+00	3.196442453785726556e+00	2.342690976975648098e+00	3.306308032387452300e+00	4.656174925741716208e+00	1.958248954560753541e+00	2.167164834098846526e+00	4.660116001041981981e+00	3.305178379947176559e+00	1.491990748668447164e+00	2.867557566568276428e+00	2.425398208104706299e+00	2.322508752139774479e+00	2.886693215842926374e+00
3.360116775353430008e+00	2.321378485133248404e+00	1.910022580490527311e+00	3.847887857359107322e+00	1.881286433740063435e+00	2.577036432225225937e+00	4.268946065087360076e+00	1.779818319373831281e+00	1.880138840286467605e+00	4.498804817689731728e+00	3.589960580384060407e+00	1.445749843788344924e+00	2.834509284926905348e+00	2.432240521700152147e+00	1.966790419756258679e+00	2.734792522925279190e+00
3.349592648787119042e+00	2.251919353862447348e+00	2.009058928719550163e+00	3.267993899778669054e+00	1.822997799665403207e+00	2.767452898253631499e+00	3.502781583871073856e+00	1.678887316145863284e+00	1.641758649395536951e+00	4.682874241376723923e+00	2.863503188327842341e+00	1.402576579721052985e+00	2.283232597939648389e+00	2.290707264501027574e+00	1.892577257148284398e+00	2.869701793069398654e+00
3.056929001321137651e+00	2.262824654883883291e+00	1.768784170354563701e+00	2.891644763225199366e+00	1.932608642422140921e+00	2.487721372785756113e+00	4.310309709664925215e+00	1.604153292554198140e+00	1.484327607697906837e+00	3.838665948750241697e+00	3.033859132223110322e+00	1.303355459354523571e+00	2.159153745903032995e+00	2.454462491075953157e+00	2.004791097776926989e+00	2.785954518270760349e+00
2.681510183459971053e+00	2.344474256489158304e+00	1.576449831218413866e+00	2.704979800980095384e+00	1.614515089660685687e+00	1.995847873080383916e+00	3.039420033632568074e+00	1.701210104191046346e+00	1.509497445631934331e+00	2.780575163803611805e+00	3.303377713087118472e+00	1.219978746181465956e+00	2.534656616942009055e+00	2.295712183607045986e+00	1.683648185660121088e+00	2.568192440485439487e+00
2.334680395508715200e+00	2.068792025017884395e+00	1.504086909122245963e+00	2.785782886817278925e+00	1.550289355146545534e+00	2.218984634320074090e+00	2.685854706672683001e+00	1.407937267204563803e+00	1.258148066959456690e+00	3.053012599181744058e+00	2.657561541421011420e+00	1.218162098939685523e+00	1.528507800813979189e+00	2.159570293546705599e+00	1.711929961391109867e+00	2.537737148512201557e+00
2.250108076833291726e+00	2.203380734681302133e+00	1.485130498222522633e+00	2.909928076310984491e+00	1.308820011672871653e+00	1.946063437881727420e+00	3.109875861876954417e+00	1.314917070832213319e+00	1.628846112667100998e+00	3.555305702520906941e+00	2.395640362518524746e+00	1.037666744415934428e+00	1.906110230055626964e+00	2.118753020190894620e+00	1.869378763353361617e+00	2.380882561663741015e+00
2.768278715952346314e+00	1.899638170057980524e+00	1.279794180868692566e+00	1.798409008949908516e+00	1.551776856043681985e+00	1.911253865544028319e+00	2.648302305667078915e+00	1.310459130178565301e+00	1.399625390372727374e+00	2.279803826672504030e+00	2.199035067505960228e+00	9.433334040144858434e-01	1.840068393262193958e+00	1.973028568492863233e+00	1.681905270851857814e+00	2.490128496077765430e+00
1.682516497242160458e+00	1.721803433442260056e+00	1.258793715714665140e+00	1.633088982100045161e+00	1.513053745436713227e+00	1.960425324769773603e+00	2.587027716556010937e+00	1.295434103435721074e+00	1.441038066182565469e+00	1.708249475881175927e+00	1.823632626077164032e+00	1.080022309008735526e+00	1.589190481864751980e+00	1.892141489399242094e+00	1.559715525935968072e+00	1.848836046306318481e+00
2.278640238575513788e+00	1.887593682128080319e+00	1.088099264986189585e+00	2.153527761125330731e+00	1.393469770174825095e+00	1.666350727729937420e+00	2.050859997351950792e+00	1.217896589208445235e+00	1.243032604898334670e+00	2.177289480205762739e+00	1.453926648258293985e+00	9.404598318311212513e-01	1.427604448953142091e+00	2.002917628975248832e+00	1.608391906956899708e+00	1.645669790035406477e+00
2.094220722982573335e+00	1.686874472994568386e+00	1.166377403856408757e+00	2.046687785785145763e+00	1.415873480738675916e+00	1.677569994349310978e+00	1.940166964619069789e+00	1.028968928345470601e+00	1.475521168152721385e+00	2.329940744063994984e+00	1.576227088349994920e+00	8.946882310912167569e-01	1.826156731112892562e+00	1.497170879471014571e+00	1.616769564296488326e+00	1.670691750559802013e+00
1.827644336039931927e+00	1.438340465087731168e+00	1.017571533950202278e+00	2.406141629353366618e+00	1.142564657803297079e+00	1.528782138384876754e+00	1.538507198797039344e+00	9.588005897137236166e-01	1.168185994458172505e+00	1.078079130665261065e+00	1.319362388077665926e+00	6.949105379571488550e-01	1.219021872905862391e+00	1.630198631234600848e+00	1.264481694716818039e+00	1.563153635701310051e+00
1.970404801921255222e+00	1.498991778891557880e+00	9.706411327064315975e-01	2.427440710608944840e+00	9.048771368656545189e-01	1.390874099903545824e+00	1.555863042530641671e+00	8.512796728230962451e-01	1.295108615235571969e+00	1.571573993780193579e+00	1.386304341575760990e+00	7.558087017543974051e-01	1.397045238799789812e+00	1.665496626167271677e+00	1.459268196297585307e+00	1.313691459267965156e+00
1.604629745582872191e+00	1.131043802372525775e+00	8.847037965915497404e-01	1.791999597316817683e+00	1.096291620149059121e+00	1.534931773497195895e+00	1.361518672787340956e+00	9.456014606591051086e-01	9.948648791414562709e-01	1.792749622917525487e+00	1.348725865571128724e+00	6.926185451905908508e-01	1.018364653625773553e+00	1.722005961775342930e+00	1.261144611050753594e+00	1.273425941361961744e+00
1.375004881638953513e+00	1.201771271256741658e+00	1.147839553458564366e+00	1.663716092284118320e+00	1.110980791702708803e+00	1.500377243062793964e+00	1.242957417234332729e+00	7.509813222419665646e-01	1.186254814613177722e+00	1.882973851605075799e+00	1.112597232018712301e+00	7.339932248231143541e-01	8.207257247332516714e-01	1.540204467456173676e+00	1.237699800459095334e+00	1.058405714309945234e+00
1.766777688522521483e+00	1.040806423002712977e+00	9.580859249885997908e-01	1.564422109196771160e+00	1.017908692554726491e+00	1.256584742585057368e+00	1.705640841392596752e+00	7.018576498573203537e-01	8.571693568830939247e-01	1.854706730362280398e+00	1.269205003358079953e+00	7.188554288845189211e-01	7.222651982075953825e-01	1.413503416268455881e+00	1.222910706321489682e+00	1.004937925453775804e+00
1.034331983253711451e+00	1.384647210034121612e+00	1.059300176771321045e+00	1.615103669953263044e+00	9.814502759711006830e-01	1.115782799058304686e+00	1.184857531410450360e+00	5.464363762733778218e-01	1.020802894883149126e+00	8.918712238703365713e-01	1.185280715573275412e+00	7.641614066880174638e-01	8.791510315969900402e-01	1.315228344667342730e+00	1.222015048116877001e+00	8.963884892612509203e-01
1.406999182350307853e+00	1.192484793428828960e+00	8.592819951319196070e-01	1.263706927234149235e+00	9.139599252780001848e-01	1.091154940610477242e+00	1.279860113838354962e+00	6.681490130078322487e-01	9.175107830314237489e-01	1.089167702266822690e+00	1.074425497048339118e+00	7.359262935993012844e-01	8.608863515510666309e-01	1.226838833411806995e+00	1.047665901421397816e+00	1.094446426140820661e+00
1.827164469721337170e+00	8.527172368478314057e-01	7.328748983034906184e-01	1.025341139993811712e+00	8.892765319894846421e-01	7.781163262397126079e-01	1.367135440878274766e+00	6.056245061361315019e-01	9.731235634886254982e-01	1.038287889078084447e+00	7.626526292124177209e-01	6.478435340440511503e-01	9.626559769116954657e-01	1.098549772081317544e+00	1.096977274591053542e+00	1.054725259323885167e+00
1.228930018813844116e+00	1.024473335984428024e+00	9.528490908046903796e-01	1.387202169022736964e+00	8.432528272247687973e-01	1.266042193714781661e+00	1.329304093990050450e+00	5.981500200697407177e-01	9.923140772447370805e-01	8.126721214957955963e-01	8.846357060498668545e-01	6.921772680395928967e-01	7.740352811805868427e-01	1.372112041876167643e+00	1.048691735312317963e+00	8.343642167717127966e-01
